Name  /  Date: 2015_12_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03020_FV4_L (MQ1);14;5;4;7;4;49;141;378;400;273;235;236;228;287;279;270;355;359;300;179;101;99;61;38;
MQ_03020_FV2_L (MQ100);2;4;0;1;2;0;18;37;44;29;42;51;45;42;26;39;48;36;51;35;23;41;25;16;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;1;0;2;0;1;14;9;14;11;8;13;8;17;15;12;8;13;6;4;8;2;2;
MQ_08050_FV3_L (MQ1003);3;4;2;1;11;29;43;44;84;112;104;134;120;102;145;142;103;72;72;63;28;13;3;8;
MQ_06161_FV3_L (MQ1004);12;6;2;5;12;55;156;338;373;270;230;228;196;218;228;222;247;321;261;167;99;81;61;31;
MQ_06170_FV6_L (MQ1005);2;0;2;1;2;6;32;63;53;38;31;29;30;39;36;43;48;49;41;24;19;17;10;4;
MQ_08110_FV1_LO (MQ1006);1;1;1;0;0;2;7;15;20;23;28;26;27;25;25;34;36;36;25;16;13;6;6;4;
MQ_08110_FV3_RO (MQ1007);0;0;0;1;1;4;14;33;47;40;41;51;44;27;37;45;42;49;35;18;18;7;4;3;
LSA 29120 Schleifen (MQ1008);69;49;32;16;90;311;903;1485;1248;1189;1173;1226;1333;1312;1410;1570;1601;1563;1271;834;609;405;323;232;
MQ_06160_FV2_R (MQ1009);14;12;8;4;19;59;125;282;268;238;217;198;202;180;201;195;217;234;180;143;95;69;67;48;
MQ_02020_FV4_L (MQ101);30;10;7;11;7;35;123;255;332;257;247;266;243;299;300;341;442;378;355;221;173;129;85;54;
MQ_03030_FV1_G (MQ1010);45;18;13;12;22;126;440;895;883;641;670;666;811;779;821;1009;1087;937;822;522;359;258;186;122;
LSA 8020 Schleifen (MQ1013);740;426;227;214;450;1478;4148;6112;6007;5506;5611;5613;5670;5910;5997;5981;6142;5924;5899;4887;3764;2729;2777;2250;
LSA 8030 Schleifen (MQ1014);330;166;77;74;166;504;1560;2569;2637;2469;2309;2344;2355;2560;2693;2804;2984;2922;2628;2086;1587;1152;1166;894;
LSA 8040 Schleifen (MQ1016);489;248;247;197;572;2143;5990;10117;9616;7738;6796;7124;7793;7909;8299;9295;9901;8642;7416;5237;3374;2231;1801;1190;
LSA 8032 Schleifen (MQ1017);243;109;67;76;169;580;1680;2697;2708;2397;2279;2497;2602;2602;2612;2858;2957;2834;2281;1806;1318;943;958;559;
LSA 8041 Schleifen (MQ1018);145;82;56;51;149;410;1060;1475;1521;1445;;2394;2289;2208;2287;2344;2398;2120;1933;1521;954;670;625;346;
LSA 8054 Schleifen (MQ1019);132;72;45;48;118;444;1366;2558;2405;1894;1635;1894;2043;2127;2155;2417;2737;2435;1964;1409;936;648;539;325;
MQ_02020_FV3_L (MQ102);4;3;0;1;3;8;29;55;47;49;56;75;65;53;55;70;66;62;70;63;29;26;15;17;
LSA 8140 Schleifen (MQ1020);75;53;31;22;95;257;823;1345;1167;1069;1043;1080;1105;1122;1176;1339;1409;1397;1140;729;574;387;321;215;
MQ_01210_FV32_L (MQ1021);5;0;0;2;5;12;121;180;205;84;35;54;60;49;54;56;43;49;30;31;25;20;15;16;
MQ_01081_FV3_G (MQ1022);66;34;14;11;11;51;142;305;390;279;282;359;365;367;335;376;406;393;357;305;271;171;158;128;
MQ_03030_FV1_L (MQ1023);4;2;0;0;1;3;9;17;38;17;21;19;14;19;26;21;20;16;38;14;8;6;4;7;
MQ_01200_FV1_G (MQ1024);89;37;23;21;29;156;518;879;867;702;812;908;1138;1152;1294;1612;1729;1409;1219;927;750;526;480;250;
MQ_01121_FV1_G (MQ1025);12;4;3;8;19;40;106;227;320;352;327;266;272;249;230;260;255;229;209;151;86;38;27;25;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;3;5;5;5;4;5;5;5;5;5;4;2;1;1;
MQ_01121_FV3_G (MQ1027);6;4;0;0;3;10;29;68;78;95;150;228;236;236;214;248;241;268;247;227;178;93;62;35;
MQ_01121_FV1_R (MQ1028);2;1;0;1;3;6;14;31;44;48;44;36;37;34;31;35;35;31;29;21;12;5;4;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;3;3;3;2;3;2;15;26;31;22;16;28;21;21;15;21;26;22;15;14;18;8;13;
---Test (MQ1032);18;9;11;3;39;62;206;432;356;266;261;314;341;396;368;456;506;402;357;315;153;123;141;33;
MQ_09040_FV1_G (MQ1033);33;13;5;13;10;44;79;223;207;182;245;267;283;307;314;364;344;385;300;345;282;194;136;78;
MQ_09040_FV3_G (MQ1034);16;16;1;4;22;65;186;269;369;422;396;332;314;314;322;311;337;337;287;242;155;131;86;61;
MQ_09050_FV1_G (MQ1035);60;21;17;18;22;74;284;460;370;342;396;483;544;575;581;643;634;579;538;530;374;276;212;132;
MQ_09050_FV3_G (MQ1036);36;17;5;6;38;142;397;507;536;595;526;445;409;432;466;469;490;542;483;348;238;178;152;70;
MQ_09060_FV11_G (MQ1037);54;19;16;16;25;80;307;470;381;322;366;466;525;588;590;621;616;553;514;495;354;269;227;121;
MQ_09060_FV11L (MQ1038);4;1;0;2;5;8;16;54;44;42;47;32;38;33;59;44;42;40;46;57;28;27;18;11;
MQ_09060_FV2_L (MQ1039);5;5;1;1;4;15;77;143;129;123;132;148;164;198;221;220;215;177;184;100;85;54;52;20;
MQ_03023_FV1_G (MQ104);16;2;1;2;0;7;26;75;60;9;0;0;0;13;100;87;116;82;71;49;40;25;20;13;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;3;16;29;26;25;27;30;34;41;45;45;44;36;38;21;17;11;11;4;
MQ_09060_FV3_G (MQ1041);40;17;8;9;43;143;403;506;518;559;522;431;405;422;460;456;489;563;493;358;228;171;138;84;
MQ_09060_FV3_R (MQ1042);5;2;2;0;8;57;183;256;248;181;173;134;130;146;145;164;167;188;157;117;62;43;34;15;
MQ_03250_FV1_R (MQ1043);3;1;1;1;2;4;14;30;24;23;28;32;34;36;38;45;44;43;38;38;34;21;16;8;
MQ_03250_FV1_G (MQ1044);18;6;4;6;9;25;78;170;137;130;160;179;190;201;218;258;251;243;216;213;194;120;88;48;
MQ_03250_FV1_L (MQ1045);9;7;1;2;5;23;23;53;76;61;77;78;85;81;75;90;69;95;70;79;66;54;38;20;
MQ_03250_FV2_R (MQ1046);4;3;1;2;4;14;32;53;62;60;59;57;58;58;53;57;53;63;53;45;27;23;21;17;
MQ_03250_FV2_G (MQ1047);30;18;10;11;32;99;238;388;452;438;435;419;424;423;388;420;392;459;390;329;200;168;156;124;
MQ_03250_FV2_L (MQ1048);22;10;9;6;12;38;152;174;166;139;178;199;238;202;203;244;251;207;213;164;90;82;77;63;
MQ_03250_FV3_R (MQ1049);6;4;1;1;9;27;82;92;98;113;109;87;80;85;88;88;90;93;89;68;45;33;28;15;
